count,airport,source_lat,source_long,target_lat,target_long
711,Gerald R. Ford International Airport,42.88082,-85.52277,39.1754,-76.6682
172,Gerald R. Ford International Airport,42.88082,-85.52277,39.04614,-84.66217
854,Gerald R. Ford International Airport,42.88082,-85.52277,39.85841,-104.667
772,Gerald R. Ford International Airport,42.88082,-85.52277,32.89595,-97.0372
1572,Gerald R. Ford International Airport,42.88082,-85.52277,42.21206,-83.34884
536,Gerald R. Ford International Airport,42.88082,-85.52277,40.6925,-74.16866
319,Gerald R. Ford International Airport,42.88082,-85.52277,29.98047,-95.33972
221,Gerald R. Ford International Airport,42.88082,-85.52277,40.77724,-73.87261
308,Gerald R. Ford International Airport,42.88082,-85.52277,28.42889,-81.31603
1177,Gerald R. Ford International Airport,42.88082,-85.52277,44.88055,-93.21692
3111,Gerald R. Ford International Airport,42.88082,-85.52277,41.9796,-87.90446
100,Gerald R. Ford International Airport,42.88082,-85.52277,26.53617,-81.75517
